task,parcellation,seed,estimator,variant,input_set,source,target,is_block,n_train,n_test,n_src_feat,n_tgt_feat,mse,r2,pearson,demeaned_pearson,top1_acc,avg_rank,status,git_commit,config_hash,data_load_mode,hp_gamma_mult,hp_alpha
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,103740,0.0136886555701494,-0.1464217007160186,0.7974645495414734,0.0607729703187942,0.0153846153846153,0.6253517422748192,ok,6b5eb84,bdca8d76,precomputed,2.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,103740,0.0122645506635308,-0.0318155549466609,0.8182286024093628,0.0791966691613197,0.0307692307692307,0.6828665351742276,ok,6b5eb84,faad7bf7,precomputed,2.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,103740,0.0119184171780943,-0.0029903319664299,0.8235296607017517,0.0879525989294052,0.0205128205128205,0.6953057199211046,ok,6b5eb84,c2446256,precomputed,2.0,10.0
reconstruction,4S456Parcels,0,pca_pls,pca_pls,FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0043663522228598,-0.0068683200515806,0.912859320640564,0.187712550163269,0.2307692307692307,0.929835634451019,ok,6b5eb84,8234b775,precomputed,,
reconstruction,4S456Parcels,0,bayesian_ridge,bayesian_ridge,FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0042534857057034,0.0256005562841892,0.9152631163597108,0.2038391828536987,0.2358974358974359,0.9208152531229454,ok,6b5eb84,05d8260b,precomputed,,
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0044379751197993,-0.0242184530943632,0.9113330841064452,0.1854955404996872,0.2871794871794871,0.9406180144641684,ok,6b5eb84,7ef29072,precomputed,0.5,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0042557111009955,0.0242969878017902,0.9152381420135498,0.202918067574501,0.3179487179487179,0.9589217619986852,ok,6b5eb84,c46ba47e,precomputed,0.5,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0043413895182311,0.0153414998203516,0.9142157435417176,0.1951981782913208,0.1743589743589743,0.928336620644313,ok,6b5eb84,734c5388,precomputed,0.5,10.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0044997185468673,-0.0391537025570869,0.9100725054740906,0.1839511841535568,0.2564102564102564,0.9390138067061145,ok,6b5eb84,49d7754e,precomputed,1.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0042730076238512,0.017407476902008,0.9148141741752625,0.2004044353961944,0.3282051282051282,0.955397764628534,ok,6b5eb84,593bb199,precomputed,1.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0043088062666356,0.020728513598442,0.9145802855491638,0.1977712213993072,0.2461538461538461,0.9467981591058514,ok,6b5eb84,b210727a,precomputed,1.0,10.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0045471284538507,-0.0510543100535869,0.9091627597808838,0.1851043254137039,0.241025641025641,0.9408547008547008,ok,6b5eb84,356fb34d,precomputed,2.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0043050092644989,0.0076863761059939,0.9141512513160706,0.1993467807769775,0.3076923076923077,0.9514003944773176,ok,6b5eb84,0dfb4311,precomputed,2.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.004287286195904,0.0238719377666711,0.9148216843605042,0.1985019594430923,0.2974358974358974,0.9514266929651544,ok,6b5eb84,d2695c46,precomputed,2.0,10.0
reconstruction,4S456Parcels,0,pca_pls,pca_pls,SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0123599497601389,-0.0423187352716922,0.8166131377220154,0.0978794619441032,0.0717948717948717,0.7494806048652203,ok,6b5eb84,c1c60ff6,precomputed,,
reconstruction,4S456Parcels,0,bayesian_ridge,bayesian_ridge,SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119030224159359,-0.0032421699725091,0.8237572312355042,0.1024698764085769,0.0512820512820512,0.7502695595003288,ok,6b5eb84,4662e387,precomputed,,
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0126892998814582,-0.070407934486866,0.8117702603340149,0.0932604968547821,0.0717948717948717,0.7446153846153847,ok,6b5eb84,53bdb8b3,precomputed,0.5,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119139114394783,-0.0047422051429748,0.8235385417938232,0.1034213304519653,0.0512820512820512,0.7622616699539777,ok,6b5eb84,b93d9c00,precomputed,0.5,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119309918954968,-0.0031328229233622,0.8234000205993652,0.1037910878658294,0.0256410256410256,0.7531623931623932,ok,6b5eb84,b5cdcbc4,precomputed,0.5,10.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0128716425970196,-0.0854784175753593,0.809146523475647,0.093807153403759,0.0666666666666666,0.7443523997370152,ok,6b5eb84,13d94f10,precomputed,1.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0120137594640254,-0.013718944042921,0.8219591379165649,0.1016623303294181,0.0615384615384615,0.760026298487837,ok,6b5eb84,83cfe387,precomputed,1.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119063295423984,-0.0015742823015898,0.8237736821174622,0.1051993742585182,0.0307692307692307,0.7574490466798159,ok,6b5eb84,2b0fdb62,precomputed,1.0,10.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0129422098398208,-0.0912959054112434,0.8081658482551575,0.0954677909612655,0.0615384615384615,0.7468507560815253,ok,6b5eb84,95190011,precomputed,2.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0121117979288101,-0.022169679403305,0.8204535245895386,0.1017350032925605,0.0615384615384615,0.7593425378040762,ok,6b5eb84,fe58a36e,precomputed,2.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0118917385116219,-0.000749735336285,0.8239907026290894,0.1057125553488731,0.0307692307692307,0.7572386587771203,ok,6b5eb84,ecd30318,precomputed,2.0,10.0
reconstruction,4S456Parcels,0,pca_pls,pca_pls,FC,FC,FC,False,683,195,103740,103740,0.0094966329634189,0.1742544323205948,0.8586300611495972,0.4426676332950592,1.0,1.0,ok,6b5eb84,740a1e4a,precomputed,,
reconstruction,4S456Parcels,0,bayesian_ridge,bayesian_ridge,FC,FC,FC,False,683,195,103740,103740,0.0071751158684492,0.3259010016918182,0.8943629860877991,0.625471830368042,1.0,1.0,ok,6b5eb84,75a9ae1f,precomputed,,
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC,FC,FC,False,683,195,103740,103740,0.0072599709965288,0.3250814974308014,0.8933275938034058,0.6254628300666809,1.0,1.0,ok,6b5eb84,376c0129,precomputed,0.5,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC,FC,FC,False,683,195,103740,103740,0.0091193290427327,0.201658234000206,0.8667104244232178,0.6254204511642456,1.0,1.0,ok,6b5eb84,5e3cc007,precomputed,0.5,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC,FC,FC,False,683,195,103740,103740,0.0115028545260429,0.0288004577159881,0.8300657868385315,0.6240953207015991,1.0,1.0,ok,6b5eb84,d4c184cc,precomputed,0.5,10.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC,FC,FC,False,683,195,103740,103740,0.0071958280168473,0.3269818127155304,0.8941479921340942,0.6254351735115051,1.0,1.0,ok,6b5eb84,b55b8556,precomputed,1.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC,FC,FC,False,683,195,103740,103740,0.0083977915346622,0.2523770630359649,0.8774831295013428,0.6253361105918884,1.0,1.0,ok,6b5eb84,a50dfbc4,precomputed,1.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC,FC,FC,False,683,195,103740,103740,0.0112039363011717,0.0507515370845794,0.8347353339195251,0.6230871677398682,1.0,1.0,ok,6b5eb84,519ebc98,precomputed,1.0,10.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC,FC,FC,False,683,195,103740,103740,0.0071889483369886,0.3258823752403259,0.8942268490791321,0.625300407409668,1.0,1.0,ok,6b5eb84,d535d9a6,precomputed,2.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC,FC,FC,False,683,195,103740,103740,0.0079985447227954,0.2796530723571777,0.8833860754966736,0.6249799728393555,1.0,1.0,ok,6b5eb84,72ed80a7,precomputed,2.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC,FC,FC,False,683,195,103740,103740,0.0109338425099849,0.0705550760030746,0.8389899134635925,0.6190149784088135,1.0,1.0,ok,6b5eb84,fd325eeb,precomputed,2.0,10.0
reconstruction,4S456Parcels,0,pca_pls,pca_pls,SC,SC,SC,False,683,195,103740,103740,0.0037990948185324,0.0535963103175163,0.9246615171432496,0.3806533515453338,1.0,1.0,ok,6b5eb84,4a016832,precomputed,,
reconstruction,4S456Parcels,0,bayesian_ridge,bayesian_ridge,SC,SC,SC,False,683,195,103740,103740,0.0027334433980286,0.0967086553573608,0.9463101625442504,0.6212669014930725,1.0,1.0,ok,6b5eb84,67eefdd1,precomputed,,
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC,SC,SC,False,683,195,103740,103740,0.0027678469195961,0.1241649389266967,0.945717990398407,0.6212567687034607,1.0,1.0,ok,6b5eb84,45c50551,precomputed,0.5,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC,SC,SC,False,683,195,103740,103740,0.0034397316630929,0.1108559221029281,0.93307763338089,0.6211832165718079,1.0,1.0,ok,6b5eb84,976f635e,precomputed,0.5,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC,SC,SC,False,683,195,103740,103740,0.0042892219498753,0.0149101801216602,0.9164907336235046,0.6163788437843323,1.0,1.0,ok,6b5eb84,e0f6fa46,precomputed,0.5,10.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC,SC,SC,False,683,195,103740,103740,0.0027454250957816,0.1134898513555526,0.946122944355011,0.6212257742881775,1.0,1.0,ok,6b5eb84,cb0144a1,precomputed,1.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC,SC,SC,False,683,195,103740,103740,0.0031909556128084,0.1305714845657348,0.9378864169120787,0.6210739612579346,1.0,1.0,ok,6b5eb84,77db96af,precomputed,1.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC,SC,SC,False,683,195,103740,103740,0.0041864099912345,0.0279759652912616,0.9185320138931274,0.6132268905639648,1.0,1.0,ok,6b5eb84,8e81cd50,precomputed,1.0,10.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC,SC,SC,False,683,195,103740,103740,0.0027445417363196,0.1093842312693595,0.9461546540260316,0.6210755705833435,1.0,1.0,ok,6b5eb84,e00584d2,precomputed,2.0,0.1
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC,SC,SC,False,683,195,103740,103740,0.0030664294026792,0.1369888484477996,0.9403343200683594,0.6205629706382751,1.0,1.0,ok,6b5eb84,d7351669,precomputed,2.0,1.0
reconstruction,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC,SC,SC,False,683,195,103740,103740,0.0041006542742252,0.0386815667152404,0.9202730059623718,0.6003854870796204,1.0,1.0,ok,6b5eb84,64e6632e,precomputed,2.0,10.0
reconstruction,4S456Parcels,1,pca_pls,pca_pls,FC,FC,SC,False,683,195,103740,103740,0.0045030191540718,-0.0158149600028991,0.9105932712554932,0.1486431807279586,0.1692307692307692,0.912715318869165,ok,6b5eb84,562d3938,precomputed,,
reconstruction,4S456Parcels,1,bayesian_ridge,bayesian_ridge,FC,FC,SC,False,683,195,103740,103740,0.004377223085612,0.0164233818650245,0.9131979942321776,0.1732127219438552,0.1589743589743589,0.9103747534516764,ok,6b5eb84,0e23f915,precomputed,,
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC,FC,SC,False,683,195,103740,103740,0.0045692613348364,-0.0309065040200948,0.9092194437980652,0.1443357616662979,0.1794871794871795,0.9255752794214333,ok,6b5eb84,4091fb60,precomputed,0.5,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC,FC,SC,False,683,195,103740,103740,0.0044270986691117,0.0065541942603886,0.9126116037368774,0.1439944356679916,0.2,0.9338593030900724,ok,6b5eb84,d6cf87a8,precomputed,0.5,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC,FC,SC,False,683,195,103740,103740,0.0044985064305365,-0.0037301233969628,0.9116106033325196,0.1430044472217559,0.1641025641025641,0.9274161735700196,ok,6b5eb84,b34874fb,precomputed,0.5,10.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC,FC,SC,False,683,195,103740,103740,0.0046233511529862,-0.0438615195453166,0.9080740213394164,0.1441140919923782,0.1641025641025641,0.9235239973701512,ok,6b5eb84,f49e05af,precomputed,1.0,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC,FC,SC,False,683,195,103740,103740,0.0044332859106361,0.0031694353092461,0.9123178124427797,0.1441472768783569,0.1897435897435897,0.934069690992768,ok,6b5eb84,4e05352b,precomputed,1.0,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC,FC,SC,False,683,195,103740,103740,0.0044849291443824,-0.0014239721931517,0.9118323922157288,0.1427026987075805,0.1641025641025641,0.9287310979618671,ok,6b5eb84,54953b04,precomputed,1.0,10.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC,FC,SC,False,683,195,103740,103740,0.0046684518456459,-0.0545473657548427,0.9071317315101624,0.143044501543045,0.1794871794871795,0.923602892833662,ok,6b5eb84,2c5d4978,precomputed,2.0,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC,FC,SC,False,683,195,103740,103740,0.0044525377452373,-0.0025658283848315,0.9118143916130066,0.1440029889345169,0.1743589743589743,0.9338856015779092,ok,6b5eb84,8bfc1d6e,precomputed,2.0,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC,FC,SC,False,683,195,103740,103740,0.0044731982052326,0.0004682624421548,0.912017285823822,0.1410446166992187,0.1589743589743589,0.929335963182117,ok,6b5eb84,ee243c86,precomputed,2.0,10.0
reconstruction,4S456Parcels,1,pca_pls,pca_pls,SC,SC,FC,False,683,195,103740,103740,0.0127145880833268,-0.0379781536757946,0.8104503154754639,0.0977912321686744,0.0615384615384615,0.7554766600920447,ok,6b5eb84,1f1cb383,precomputed,,
reconstruction,4S456Parcels,1,bayesian_ridge,bayesian_ridge,SC,SC,FC,False,683,195,103740,103740,0.0122472057119011,0.0006421490106731,0.8177465200424194,0.1130819469690322,0.0871794871794871,0.7985009861932939,ok,6b5eb84,3665c747,precomputed,,
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC,SC,FC,False,683,195,103740,103740,0.0129780760034918,-0.0596445612609386,0.8064141869544983,0.0951361954212188,0.0717948717948717,0.7587902695595004,ok,6b5eb84,7c55813a,precomputed,0.5,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC,SC,FC,False,683,195,103740,103740,0.0123033812269568,-0.0037311320193111,0.8168086409568787,0.0957773029804229,0.0769230769230769,0.7702038132807364,ok,6b5eb84,418884ed,precomputed,0.5,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC,SC,FC,False,683,195,103740,103740,0.0123546756803989,-0.0049483948387205,0.8160393238067627,0.0964853018522262,0.0615384615384615,0.7691781722550953,ok,6b5eb84,3a36f56f,precomputed,0.5,10.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC,SC,FC,False,683,195,103740,103740,0.0131655866280198,-0.0747898668050766,0.803662896156311,0.0937661379575729,0.0666666666666666,0.755871137409599,ok,6b5eb84,a6bb5aa1,precomputed,1.0,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC,SC,FC,False,683,195,103740,103740,0.012384339235723,-0.01105064060539,0.8155272006988525,0.0955377072095871,0.0871794871794871,0.769335963182117,ok,6b5eb84,b1f92609,precomputed,1.0,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC,SC,FC,False,683,195,103740,103740,0.0123322876170277,-0.0035302089527249,0.8163948059082031,0.0964376777410507,0.0666666666666666,0.7707823800131492,ok,6b5eb84,bbd029be,precomputed,1.0,10.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC,SC,FC,False,683,195,103740,103740,0.0132746994495391,-0.0836246833205223,0.802097737789154,0.0919614285230636,0.0769230769230769,0.7556081525312295,ok,6b5eb84,66ffd8f9,precomputed,2.0,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC,SC,FC,False,683,195,103740,103740,0.0124736530706286,-0.018679890781641,0.8141486048698425,0.0948064550757408,0.0974358974358974,0.7674950690335306,ok,6b5eb84,d2400a51,precomputed,2.0,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC,SC,FC,False,683,195,103740,103740,0.012314835563302,-0.0024710525758564,0.8166773915290833,0.0958093032240867,0.0769230769230769,0.7707560815253123,ok,6b5eb84,2565a4d0,precomputed,2.0,10.0
reconstruction,4S456Parcels,1,pca_pls,pca_pls,bv,bv,SC,False,683,195,16,103740,0.0043538613244891,0.0171198211610317,0.9128618240356444,0.1890104860067367,0.123076923076923,0.908034188034188,ok,6b5eb84,33e358e4,precomputed,,
reconstruction,4S456Parcels,1,bayesian_ridge,bayesian_ridge,bv,bv,SC,False,683,195,16,103740,0.0043156617321074,0.0275060813874006,0.9136384129524232,0.1945701390504837,0.1025641025641025,0.9014332675871136,ok,6b5eb84,3a47ffd6,precomputed,,
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,103740,0.0045444839634001,-0.0206783339381217,0.9089037775993348,0.1559203863143921,0.0615384615384615,0.801577909270217,ok,6b5eb84,b67b0bdc,precomputed,0.5,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,103740,0.0043511539697647,0.0193470288068056,0.9130198955535888,0.1874593645334243,0.1794871794871795,0.9088757396449704,ok,6b5eb84,cdf2ce83,precomputed,0.5,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,103740,0.0043532806448638,0.0226298458874225,0.9134175777435304,0.1927574574947357,0.1692307692307692,0.916397107166338,ok,6b5eb84,f62bb54c,precomputed,0.5,10.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,103740,0.0047178659588098,-0.0556024610996246,0.9053360223770142,0.1335712969303131,0.0307692307692307,0.7350164365548981,ok,6b5eb84,6e0f580e,precomputed,1.0,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,103740,0.0043969005346298,0.0102042807266116,0.91209077835083,0.1747844666242599,0.0769230769230769,0.8879684418145957,ok,6b5eb84,6948f263,precomputed,1.0,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,103740,0.0043443818576633,0.0239997245371341,0.9134976863861084,0.1908536851406097,0.1641025641025641,0.9156870479947404,ok,6b5eb84,9bfbb92a,precomputed,1.0,10.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,103740,0.0049898163415491,-0.1074656397104263,0.8999233245849609,0.1077996492385864,0.0307692307692307,0.6827087442472057,ok,6b5eb84,9477f898,precomputed,2.0,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,103740,0.0044700219295918,-0.0038156944792717,0.9106353521347046,0.1563084721565246,0.0461538461538461,0.860802103879027,ok,6b5eb84,03d9326f,precomputed,2.0,1.0
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,103740,0.004353221040219,0.0226267836987972,0.9133315086364746,0.1857199817895889,0.1333333333333333,0.9081130834976988,ok,6b5eb84,1ce68be1,precomputed,2.0,10.0
reconstruction,4S456Parcels,1,pca_pls,pca_pls,bv,bv,FC,False,683,195,16,103740,0.0125682950019836,-0.0215446390211582,0.8128353953361511,0.0338155440986156,0.0,0.599026955950033,ok,6b5eb84,35b37044,precomputed,,
reconstruction,4S456Parcels,1,bayesian_ridge,bayesian_ridge,bv,bv,FC,False,683,195,16,103740,0.0123772257938981,-0.0064369696192443,0.8157278299331665,0.0425977893173694,0.0,0.6038658777120316,ok,6b5eb84,cd3dd475,precomputed,,
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,103740,0.013101939111948,-0.0630443468689918,0.8044110536575317,0.029543126001954,0.0051282051282051,0.5754898093359633,ok,6b5eb84,19cf7b93,precomputed,0.5,0.1
reconstruction,4S456Parcels,1,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,103740,0.0125663066282868,-0.0212441552430391,0.8127891421318054,0.0328701883554458,0.0051282051282051,0.6016305062458909,ok,6b5eb84,7364cda8,precomputed,0.5,1.0
