task,parcellation,seed,estimator,variant,input_set,target,is_leak_target,contains_bvdemo,pearson,spearman,r2,n_eval,lift_over_bvdemo,lift_perm_p,residualized_pearson,git_commit,config_hash,hp_gamma_mult,hp_alpha,balanced_acc
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_FC+bv+demo,CogFluid,False,True,0.0838958348867397,0.0419220073103802,-0.2814828705179599,191.0,0.0145240029674957,0.0764617691154422,0.249146466265169,6b5eb84,c1712a37,0.5,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_SC+bv+demo,CogFluid,False,True,0.109526925620994,0.0993278511437346,-0.2003598685203116,191.0,0.04015509370175,0.032983508245877,0.010558798960587,6b5eb84,972be90a,0.5,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_SC+bv+demo,CogFluid,False,True,0.159458617925549,0.1507893691043294,-0.0222165623811405,191.0,0.090086786006305,0.0004997501249375,0.039608050820945,6b5eb84,7e2abf5f,0.5,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_FC+bv+demo,CogFluid,False,True,0.0147184917911189,0.0314774573305597,-0.0378859231573902,191.0,-0.054653340128125,0.0014992503748125,-0.0576278242764574,6b5eb84,c92a4879,0.5,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.1588743263130449,0.1794750685789589,-0.2645371048842277,191.0,0.0,1.0,0.1152120526849426,6b5eb84,2e729f01,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC,CogFluid,False,False,0.2989150464004598,0.3060307394779862,-2.46792557295574,191.0,0.1400407200874149,1.0,0.219224077268984,6b5eb84,9f5634d0,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_SC,CogFluid,False,False,-0.0264952203624738,-0.0408679938570617,-2.2567190388490967,191.0,-0.1853695466755187,1.0,-0.0189337792633547,6b5eb84,46dbf16b,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC+obs_SC,CogFluid,False,False,0.2057774224552327,0.2111635008246028,-2.8698590451682984,191.0,0.0469030961421878,1.0,0.1689486902336023,6b5eb84,f6f370aa,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_SC,CogFluid,False,False,0.0144698490045549,0.0522606392716075,-0.5042308927178407,191.0,-0.14440447730849,0.9300349825087456,-0.0443428380261908,6b5eb84,8b129b7e,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_FC,CogFluid,False,False,0.1384296965453205,0.1405351271091358,-0.4710880528195165,191.0,-0.0204446297677243,0.881559220389805,0.126147066254653,6b5eb84,11796d27,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC+bv+demo,CogFluid,False,True,0.3389332546566674,0.3301895200603809,-2.4260275989996085,191.0,0.1800589283436225,1.0,0.2524014591157614,6b5eb84,5fe8d80d,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_SC+bv+demo,CogFluid,False,True,-0.006233758894039,-0.0053510127442167,-2.0813546891517505,191.0,-0.1651080852070839,1.0,0.0046587369143779,6b5eb84,c285152a,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_SC+bv+demo,CogFluid,False,True,0.2170898321766965,0.2431378256082384,-0.1302413901581831,191.0,0.0582155058636515,0.1839080459770115,0.0884072683504281,6b5eb84,6d5711c9,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_FC+bv+demo,CogFluid,False,True,0.0497899635584876,0.0749391509600033,-0.3903402709988781,191.0,-0.1090843627545572,0.7991004497751124,-0.0495033156981922,6b5eb84,0d209afc,1.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.1451612024459505,0.1582673534414356,-0.5978618905462048,191.0,0.0,1.0,0.0930812308854727,6b5eb84,61a503bb,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC,CogFluid,False,False,0.2561937646426464,0.259686870171862,-2.3425072620328216,191.0,0.1110325621966958,1.0,0.210135502319477,6b5eb84,465571e3,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_SC,CogFluid,False,False,0.039744574574946,0.0132225298821126,-1.9589899479273896,191.0,-0.1054166278710044,1.0,-0.0078380458017515,6b5eb84,72e8c346,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC+obs_SC,CogFluid,False,False,0.1779177637405036,0.1640773442662232,-2.714335506771888,191.0,0.032756561294553,1.0,0.1630440318916,6b5eb84,3e6aad26,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_SC,CogFluid,False,False,0.0819063428601077,0.1143389316324997,-0.2277083640367432,191.0,-0.0632548595858428,0.0389805097451274,-0.0333578192053559,6b5eb84,afb911a4,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_FC,CogFluid,False,False,0.1272044747349821,0.1332577842218852,-0.3707882265358864,191.0,-0.0179567277109684,0.152423788105947,0.1047635969111402,6b5eb84,17addd0c,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC+bv+demo,CogFluid,False,True,0.2980964936785555,0.2850081655924756,-2.26760725208794,191.0,0.152935291232605,1.0,0.2496039117970167,6b5eb84,57da4144,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_SC+bv+demo,CogFluid,False,True,0.0460081761620806,0.0332591189603931,-1.8379066384955185,191.0,-0.0991530262838699,1.0,0.009178719727752,6b5eb84,7f57822a,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_SC+bv+demo,CogFluid,False,True,0.1936160008566207,0.2079110426438969,-0.031392191235539,191.0,0.0484547984106701,0.000999500249875,0.0640082711258917,6b5eb84,14a7a8e1,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_FC+bv+demo,CogFluid,False,True,0.0521299963486243,0.096501648403709,-0.2816123504771211,191.0,-0.0930312060973262,0.064967516241879,-0.0434459346249443,6b5eb84,1f011ce4,1.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.0718146834784378,0.109236783175872,-1.820588073093174,191.0,0.0,1.0,0.0178277354908768,6b5eb84,a35ab348,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_FC,CogFluid,False,False,0.0574854284830451,0.0082805501365284,-1.6452352844537668,191.0,-0.0143292549953926,0.3683158420789605,0.2093981349947931,6b5eb84,dc0eb8ee,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_SC,CogFluid,False,False,0.1121619952796585,0.1019215509161164,-1.2488055435729102,191.0,0.0403473118012207,0.152423788105947,-0.0060417767556681,6b5eb84,42f7e3f8,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_FC+obs_SC,CogFluid,False,False,0.0453324882286128,0.014303238120605,-1.9007390306948584,191.0,-0.0264821952498249,0.5412293853073463,0.1613290338646692,6b5eb84,da2c4116,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",pred_SC,CogFluid,False,False,0.1275300436398875,0.1359048735646149,-0.026511377288946,191.0,0.0557153601614497,0.0004997501249375,-0.0200711564733231,6b5eb84,8d3e4d3e,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",pred_FC,CogFluid,False,False,0.0909268366279368,0.1112578367501682,-0.1370525095022237,191.0,0.019112153149499,0.0004997501249375,0.0819513324800734,6b5eb84,c098bf40,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_FC+bv+demo,CogFluid,False,True,0.0708923357986583,0.0316264314542722,-1.5687111379563774,191.0,-0.0009223476797794,0.3263368315842079,0.2497255965232804,6b5eb84,af75d57a,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_SC+bv+demo,CogFluid,False,True,0.0998932172958378,0.0914985289888555,-1.1822715137678892,191.0,0.0280785338174,0.12143928035982,0.0097509969152645,6b5eb84,e58b7370,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",pred_SC+bv+demo,CogFluid,False,True,0.156964280702347,0.151630685398359,-0.0990186700407731,191.0,0.0851495972239092,0.0004997501249375,0.0440129324182631,6b5eb84,766dd5c9,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",pred_FC+bv+demo,CogFluid,False,True,0.0132278991911501,0.0336474850285684,-0.1766773018315273,191.0,-0.0585867842872876,0.0004997501249375,-0.0610867745957192,6b5eb84,072a5aa0,1.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv+demo,CogFluid,False,True,0.1056742991352999,0.13825057017151,-1.0179691241749116,191.0,0.0,1.0,0.0970874111910186,6b5eb84,de9e8cc8,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",obs_FC,CogFluid,False,False,0.2691776316895261,0.2739203574021739,-10.751243216757418,191.0,0.1635033325542261,1.0,0.2236912852616197,6b5eb84,8d8360f4,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",obs_SC,CogFluid,False,False,-0.0833094178905199,-0.0747918990804956,-8.920097583766939,191.0,-0.1889837170258199,1.0,-0.0277287906317291,6b5eb84,5d490531,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",obs_FC+obs_SC,CogFluid,False,False,0.1423142496861499,0.1320496299122398,-12.566219034913264,191.0,0.0366399505508499,1.0,0.1690910430476262,6b5eb84,59dc8a2d,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",pred_SC,CogFluid,False,False,0.0348269133023619,0.0646349638828715,-1.1138582201059668,191.0,-0.070847385832938,0.6051974012993503,-0.0395255164007747,6b5eb84,2b9c8d1c,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",pred_FC,CogFluid,False,False,0.1132875266685656,0.1059231853258968,-1.311698111790233,191.0,0.0076132275332656,0.777111444277861,0.1262238447916335,6b5eb84,c384a923,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",obs_FC+bv+demo,CogFluid,False,True,0.3006951422844278,0.2906536820957078,-10.522674241027763,191.0,0.1950208431491278,1.0,0.251944116171494,6b5eb84,3f58b208,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",obs_SC+bv+demo,CogFluid,False,True,-0.0685678294102584,-0.0743303376336175,-8.313318317367065,191.0,-0.1742421285455584,1.0,-0.000803611624114,6b5eb84,b0c012a0,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",pred_SC+bv+demo,CogFluid,False,True,0.2083207467334879,0.2173928581132517,-0.355006750043171,191.0,0.1026464475981879,0.0129935032483758,0.0900138765913651,6b5eb84,59852e7a,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",pred_FC+bv+demo,CogFluid,False,True,0.0432349524842412,0.0788538120374428,-0.8438538169556069,191.0,-0.0624393466510587,0.3098450774612694,-0.0643283461886298,6b5eb84,3510b0f4,2.0,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv+demo,CogFluid,False,True,0.101930719651611,0.1132074171899665,-1.7965861534256415,191.0,0.0,1.0,0.0929558549053586,6b5eb84,13936680,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC,CogFluid,False,False,0.2017678274357255,0.1892057483359027,-10.480362373704285,191.0,0.0998371077841144,1.0,0.2159823511681837,6b5eb84,1cbc7151,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_SC,CogFluid,False,False,0.0009824694343763,-0.0137392031435432,-8.284534662969458,191.0,-0.1009482502172346,1.0,-0.0136171455735027,6b5eb84,ab053ef3,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC+obs_SC,CogFluid,False,False,0.1063177806505974,0.0806251402020476,-12.240802472824694,191.0,0.0043870609989863,1.0,0.1651973149067053,6b5eb84,98083471,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_SC,CogFluid,False,False,0.0880900618410974,0.105038812926748,-0.8514883358358354,191.0,-0.0138406578105136,0.0224887556221889,-0.0316409688518996,6b5eb84,62a7aceb,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_FC,CogFluid,False,False,0.1035552709727125,0.1060738816938141,-1.355083251282208,191.0,0.0016245513211014,0.1914042978510744,0.1110607470317808,6b5eb84,f734e8f1,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC+bv+demo,CogFluid,False,True,0.2333195963759751,0.208878943886977,-10.164288880574544,191.0,0.1313888767243641,1.0,0.2499125029226715,6b5eb84,558fc46e,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_SC+bv+demo,CogFluid,False,True,0.001281410630805,-0.013122639718236,-7.799066336115546,191.0,-0.100649309020806,1.0,0.0062693200386376,6b5eb84,5616cf2a,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_SC+bv+demo,CogFluid,False,True,0.1816757088491797,0.1852919483805656,-0.2996070917197682,191.0,0.0797449891975686,0.0004997501249375,0.0705205603983693,6b5eb84,d0c2ce23,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_FC+bv+demo,CogFluid,False,True,0.0400755226602591,0.0688312118877907,-0.928212890502542,191.0,-0.0618551969913519,0.0369815092453773,-0.0553801897465712,6b5eb84,1ef0a950,2.0,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv+demo,CogFluid,False,True,0.0628078313426631,0.0917792547942329,-4.743818416020585,191.0,0.0,1.0,0.0452761789538566,6b5eb84,84a62ebc,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC,CogFluid,False,False,0.0399426678136909,-0.0063318308188325,-7.603497441618137,191.0,-0.0228651635289722,0.99800099950025,0.2149505773303667,6b5eb84,5e01d790,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_SC,CogFluid,False,False,0.1060161599221976,0.1010991793083393,-5.7682985923214805,191.0,0.0432083285795344,0.8425787106446777,-0.0095625201494187,6b5eb84,22d7eb6f,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC+obs_SC,CogFluid,False,False,0.0241643098195586,0.0018514125201264,-8.974105571421969,191.0,-0.0386435215231045,1.0,0.1623173343662135,6b5eb84,7feb67cb,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_SC,CogFluid,False,False,0.1242968918909266,0.1278111869243038,-0.2893731810678472,191.0,0.0614890605482634,0.0004997501249375,-0.0177064435818774,6b5eb84,732c40a4,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_FC,CogFluid,False,False,0.0832251361734907,0.1015107956732791,-0.7033841870564017,191.0,0.0204173048308275,0.0004997501249375,0.0870816534875253,6b5eb84,41aea93c,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC+bv+demo,CogFluid,False,True,0.0497859023305977,0.0098357366534347,-7.268276444194944,191.0,-0.0130219290120653,0.9910044977511244,0.2503739351609563,6b5eb84,4aaedb91,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_SC+bv+demo,CogFluid,False,True,0.0916041229648269,0.0807999479888316,-5.470027859394748,191.0,0.0287962916221637,0.7566216891554223,0.0078108702227521,6b5eb84,78d7b08c,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_SC+bv+demo,CogFluid,False,True,0.1530446968963758,0.1491902653602015,-0.4973730931739744,191.0,0.0902368655537126,0.0004997501249375,0.0504280027275387,6b5eb84,8337d054,2.0,10.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_FC+bv+demo,CogFluid,False,True,0.0118875483493484,0.0260790828707118,-0.7119412193436232,191.0,-0.0509202829933147,0.0004997501249375,-0.0697696091454056,6b5eb84,d945f7ca,2.0,10.0,
downstream,Glasser,4,pca_pls,pca_pls,bv+demo,CogCryst,False,True,0.3177751290925283,0.3266256210721187,0.0378690684271206,194.0,0.0,1.0,-0.1607447262823843,6b5eb84,e62edee6,,,
downstream,Glasser,4,pca_pls,pca_pls,obs_FC,CogCryst,False,False,0.3768185950558749,0.3243114644490398,0.0599492332595735,194.0,0.0590434659633466,0.4222888555722139,0.3098808204550086,6b5eb84,788c294d,,,
downstream,Glasser,4,pca_pls,pca_pls,obs_SC,CogCryst,False,False,0.1621065030894856,0.1267781450280579,-0.1804830521704676,194.0,-0.1556686260030426,0.9940029985007496,0.0004293036382335,6b5eb84,8a31c6f2,,,
downstream,Glasser,4,pca_pls,pca_pls,obs_FC+obs_SC,CogCryst,False,False,0.4642985391142689,0.395401106791393,0.1886773131107956,194.0,0.1465234100217405,0.048975512243878,0.3670395159312602,6b5eb84,ea17fd3a,,,
downstream,Glasser,4,pca_pls,pca_pls,pred_SC,CogCryst,False,False,0.1649556273552281,0.1808518331667632,-0.4409840938372857,194.0,-0.1528195017373002,0.999000499750125,0.1173079048627099,6b5eb84,cd6b5f76,,,
downstream,Glasser,4,pca_pls,pca_pls,pred_FC,CogCryst,False,False,0.100370660220703,0.0825535929431881,-0.6312653664588799,194.0,-0.2174044688718252,1.0,-0.0279287536444184,6b5eb84,d9969477,,,
downstream,Glasser,4,pca_pls,pca_pls,obs_FC+bv+demo,CogCryst,False,True,0.0577534510159975,0.0391820573976494,-18.563246552734338,194.0,-0.2600216780765307,1.0,0.2935967086001698,6b5eb84,91c296e6,,,
downstream,Glasser,4,pca_pls,pca_pls,obs_SC+bv+demo,CogCryst,False,True,0.1695591721169633,0.1904174521627288,-0.4851127420410206,194.0,-0.1482159569755649,1.0,0.0180223169200087,6b5eb84,c02bf0c9,,,
downstream,Glasser,4,pca_pls,pca_pls,pred_SC+bv+demo,CogCryst,False,True,0.14662970037425,0.1740671467036454,-0.5595883246706979,194.0,-0.1711454287182783,1.0,0.011604679014323,6b5eb84,24d8fb73,,,
downstream,Glasser,4,pca_pls,pca_pls,pred_FC+bv+demo,CogCryst,False,True,0.0811411162926791,0.0645588885484582,-0.6053892087257189,194.0,-0.2366340127998492,1.0,-0.1050994241607636,6b5eb84,a0bb120f,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,bv+demo,CogCryst,False,True,0.3470043958632294,0.3565477648231581,0.0870515423362597,194.0,0.0,1.0,0.0264999298085634,6b5eb84,b8e77825,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,obs_FC,CogCryst,False,False,0.4236332552919047,0.3596993240026709,0.1673966652643038,194.0,0.0766288594286752,0.1394302848575712,0.3544727299586367,6b5eb84,a3bbfdb6,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,obs_SC,CogCryst,False,False,0.2635107497211847,0.2295543111888336,0.0534280125899198,194.0,-0.0834936461420447,0.7316341829085458,0.1167208421459328,6b5eb84,1ec16554,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogCryst,False,False,0.4639015144110073,0.3961678355305026,0.2049611764595087,194.0,0.1168971185477778,0.0304847576211894,0.3856345667691278,6b5eb84,2e7e3e72,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,pred_SC,CogCryst,False,False,0.2659355260413275,0.2165067740067937,0.0596320973641427,194.0,-0.0810688698219019,0.7146426786606697,0.1202859342291367,6b5eb84,3da3a2da,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,pred_FC,CogCryst,False,False,0.1739345477126803,0.1354710245589276,-0.0037040151294318,194.0,-0.1730698481505491,0.9565217391304348,0.0322292906773564,6b5eb84,41ef402c,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogCryst,False,True,0.4648624831384784,0.3954421962200698,0.2007831061548913,194.0,0.1178580872752489,0.0304847576211894,0.3506993404193371,6b5eb84,863af5c6,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogCryst,False,True,0.3411335676176383,0.3199650246836049,0.0943359051539349,194.0,-0.005870828245591,0.4282858570714642,0.1142077621301963,6b5eb84,811fefd2,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogCryst,False,True,0.3367395918863461,0.303220260709224,0.090373440213168,194.0,-0.0102648039768832,0.472263868065967,0.0690511885380927,6b5eb84,db48cc26,,,
downstream,Glasser,4,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogCryst,False,True,0.2871956776799809,0.2513259558675376,0.0555096982867391,194.0,-0.0598087181832485,0.8085957021489255,0.0445532238216794,6b5eb84,5bb05b98,,,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv+demo,CogCryst,False,True,0.1798798831263023,0.2242422698494934,-0.1877921085113749,194.0,0.0,1.0,0.0131737026042674,6b5eb84,e83fccee,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC,CogCryst,False,False,0.4036855547974344,0.3305389782592998,-1.0953971055551808,194.0,0.2238056716711321,1.0,0.3129712518053749,6b5eb84,31dc15c5,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_SC,CogCryst,False,False,0.1396327365115981,0.0991372863571559,-1.1350370471410305,194.0,-0.0402471466147041,1.0,0.0105928762589386,6b5eb84,e6d4274d,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC+obs_SC,CogCryst,False,False,0.4594701731479703,0.3965968091658887,-1.1163086403772375,194.0,0.279590290021668,1.0,0.3675025349735805,6b5eb84,0a59e086,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_SC,CogCryst,False,False,0.1836371123382142,0.1936676259710658,-0.2584146981044974,194.0,0.0037572292119119,0.6671664167916042,0.157443319925225,6b5eb84,9512616c,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_FC,CogCryst,False,False,0.1475847184674177,0.1380941736856563,-0.3937564002365412,194.0,-0.0322951646588845,0.8835582208895553,-0.0240527629134662,6b5eb84,cee40f2f,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC+bv+demo,CogCryst,False,True,0.456193524088918,0.3941996518968825,-1.0321043264576415,194.0,0.2763136409626158,1.0,0.2959300620080143,6b5eb84,89ca10f0,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_SC+bv+demo,CogCryst,False,True,0.2308307669881372,0.2242291212323168,-1.0790005404429888,194.0,0.0509508838618349,1.0,0.0120322462298185,6b5eb84,05b9f642,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_SC+bv+demo,CogCryst,False,True,0.1262036827534481,0.1540993279438542,-0.3034010312090058,194.0,-0.0536762003728541,0.8150924537731135,0.016102133715252,6b5eb84,44a255c7,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_FC+bv+demo,CogCryst,False,True,0.1630315777770666,0.1601591968851128,-0.3037674905354688,194.0,-0.0168483053492356,0.7996001999000499,-0.0761053780803587,6b5eb84,4459ac35,0.5,0.1,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv+demo,CogCryst,False,True,0.0544844709168891,0.1569032705567609,-0.5338631836526913,194.0,0.0,1.0,-0.040765847660258,6b5eb84,dd5ca290,0.5,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_FC,CogCryst,False,False,0.3604254189738274,0.2896048676228704,-1.0146466849886684,194.0,0.3059409480569383,0.95952023988006,0.309481639785847,6b5eb84,ae561bb1,0.5,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_SC,CogCryst,False,False,0.2234222525041064,0.2190600711047718,-0.9282013055900538,194.0,0.1689377815872173,0.9155422288855573,0.0010825259631722,6b5eb84,ba9d3eca,0.5,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_FC+obs_SC,CogCryst,False,False,0.4267081712784984,0.3600633763407475,-1.1203943135978052,194.0,0.3722237003616093,0.9845077461269364,0.3655881444066879,6b5eb84,1b91f5a3,0.5,1.0,
downstream,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_SC,CogCryst,False,False,0.1941809343666221,0.1915202924284148,-0.0890667200721651,194.0,0.139696463449733,0.0324837581209395,0.174730161050623,6b5eb84,9358f002,0.5,1.0,
